,Computer,Block,Day,Trial,Plates,location,animal,start,end,lardist,stdate,sttime
3300,2.0,1.0,1.0,2.0,HI,c1-002,DM3002,780,840,650,21/06/2016,17:27:39
3301,2.0,1.0,1.0,2.0,HI,c1-003,DM3003,780,840,234.2,21/06/2016,17:27:39
3302,2.0,1.0,1.0,2.0,HI,c1-004,DM3004,780,840,195.6,21/06/2016,17:27:39
3303,2.0,1.0,1.0,2.0,HI,c1-005,DM3005,780,840,346.3,21/06/2016,17:27:39
3304,2.0,1.0,1.0,2.0,HI,c1-006,DM3006,780,840,336.2,21/06/2016,17:27:39
3305,2.0,1.0,1.0,2.0,HI,c1-007,DM3007,780,840,287.2,21/06/2016,17:27:39
3306,2.0,1.0,1.0,2.0,HI,c1-008,DM3008,780,840,122.7,21/06/2016,17:27:39
3307,2.0,1.0,1.0,2.0,HI,c1-009,DM3009,780,840,149.7,21/06/2016,17:27:39
3308,2.0,1.0,1.0,2.0,HI,c1-010,DM3010,780,840,303.4,21/06/2016,17:27:39
3309,2.0,1.0,1.0,2.0,HI,c1-011,DM3011,780,840,58.9,21/06/2016,17:27:39
3310,2.0,1.0,1.0,2.0,HI,c1-012,DM3012,780,840,272.4,21/06/2016,17:27:39
3311,2.0,1.0,1.0,2.0,HI,c1-013,DM3013,780,840,296.6,21/06/2016,17:27:39
3312,2.0,1.0,1.0,2.0,HI,c1-014,DM3014,780,840,253.1,21/06/2016,17:27:39
3313,2.0,1.0,1.0,2.0,HI,c1-015,DM3015,780,840,217,21/06/2016,17:27:39
3314,2.0,1.0,1.0,2.0,HI,c1-016,DM3016,780,840,297.2,21/06/2016,17:27:39
3315,2.0,1.0,1.0,2.0,HI,c2-001,DM4017,780,840,195,21/06/2016,17:27:39
3316,2.0,1.0,1.0,2.0,HI,c2-002,DM4018,780,840,314.8,21/06/2016,17:27:39
3317,2.0,1.0,1.0,2.0,HI,c2-003,DM4019,780,840,182.7,21/06/2016,17:27:39
3318,2.0,1.0,1.0,2.0,HI,c2-004,DM4020,780,840,292,21/06/2016,17:27:39
3319,2.0,1.0,1.0,2.0,HI,c2-005,DM4021,780,840,73.7,21/06/2016,17:27:39
3320,2.0,1.0,1.0,2.0,HI,c2-006,DM4022,780,840,236.2,21/06/2016,17:27:39
3321,2.0,1.0,1.0,2.0,HI,c2-007,DM4023,780,840,243.1,21/06/2016,17:27:39
3322,2.0,1.0,1.0,2.0,HI,c2-008,DM4024,780,840,268.7,21/06/2016,17:27:39
3323,2.0,1.0,1.0,2.0,HI,c2-009,DM4025,780,840,385.7,21/06/2016,17:27:39
3324,2.0,1.0,1.0,2.0,HI,c2-010,DM4026,780,840,490.7,21/06/2016,17:27:39
3325,2.0,1.0,1.0,2.0,HI,c2-011,DM4027,780,840,522.8,21/06/2016,17:27:39
3326,2.0,1.0,1.0,2.0,HI,c2-012,DM4028,780,840,314.7,21/06/2016,17:27:39
3327,2.0,1.0,1.0,2.0,HI,c2-013,DM4029,780,840,361.1,21/06/2016,17:27:39
3328,2.0,1.0,1.0,2.0,HI,c2-014,DM4030,780,840,426.7,21/06/2016,17:27:39
3329,2.0,1.0,1.0,2.0,HI,c2-015,DM4031,780,840,430.3,21/06/2016,17:27:39
3330,2.0,1.0,1.0,2.0,HI,c2-016,DM4032,780,840,279.8,21/06/2016,17:27:39
3331,2.0,1.0,1.0,2.0,HI,c1-001,DM3001,840,900,282,21/06/2016,17:28:39
3332,2.0,1.0,1.0,2.0,HI,c1-002,DM3002,840,900,554.3,21/06/2016,17:28:39
3333,2.0,1.0,1.0,2.0,HI,c1-003,DM3003,840,900,255.2,21/06/2016,17:28:39
3334,2.0,1.0,1.0,2.0,HI,c1-004,DM3004,840,900,289.7,21/06/2016,17:28:39
3335,2.0,1.0,1.0,2.0,HI,c1-005,DM3005,840,900,327.6,21/06/2016,17:28:39
3336,2.0,1.0,1.0,2.0,HI,c1-006,DM3006,840,900,380.9,21/06/2016,17:28:39
3337,2.0,1.0,1.0,2.0,HI,c1-007,DM3007,840,900,292.6,21/06/2016,17:28:39
3338,2.0,1.0,1.0,2.0,HI,c1-008,DM3008,840,900,150.5,21/06/2016,17:28:39
3339,2.0,1.0,1.0,2.0,HI,c1-009,DM3009,840,900,165.9,21/06/2016,17:28:39
3340,2.0,1.0,1.0,2.0,HI,c1-010,DM3010,840,900,342.3,21/06/2016,17:28:39
3341,2.0,1.0,1.0,2.0,HI,c1-011,DM3011,840,900,55.8,21/06/2016,17:28:39
3342,2.0,1.0,1.0,2.0,HI,c1-012,DM3012,840,900,338.2,21/06/2016,17:28:39
3343,2.0,1.0,1.0,2.0,HI,c1-013,DM3013,840,900,306.2,21/06/2016,17:28:39
3344,2.0,1.0,1.0,2.0,HI,c1-014,DM3014,840,900,266.6,21/06/2016,17:28:39
3345,2.0,1.0,1.0,2.0,HI,c1-015,DM3015,840,900,240.1,21/06/2016,17:28:39
3346,2.0,1.0,1.0,2.0,HI,c1-016,DM3016,840,900,297.2,21/06/2016,17:28:39
3347,2.0,1.0,1.0,2.0,HI,c2-001,DM4017,840,900,255.8,21/06/2016,17:28:39
3348,2.0,1.0,1.0,2.0,HI,c2-002,DM4018,840,900,286.3,21/06/2016,17:28:39
3349,2.0,1.0,1.0,2.0,HI,c2-003,DM4019,840,900,162.2,21/06/2016,17:28:39
3350,2.0,1.0,1.0,2.0,HI,c2-004,DM4020,840,900,231.3,21/06/2016,17:28:39
3351,2.0,1.0,1.0,2.0,HI,c2-005,DM4021,840,900,66.3,21/06/2016,17:28:39
3352,2.0,1.0,1.0,2.0,HI,c2-006,DM4022,840,900,196.9,21/06/2016,17:28:39
3353,2.0,1.0,1.0,2.0,HI,c2-007,DM4023,840,900,303.3,21/06/2016,17:28:39
3354,2.0,1.0,1.0,2.0,HI,c2-008,DM4024,840,900,212.4,21/06/2016,17:28:39
3355,2.0,1.0,1.0,2.0,HI,c2-009,DM4025,840,900,352,21/06/2016,17:28:39
3356,2.0,1.0,1.0,2.0,HI,c2-010,DM4026,840,900,419.3,21/06/2016,17:28:39
3357,2.0,1.0,1.0,2.0,HI,c2-011,DM4027,840,900,530.6,21/06/2016,17:28:39
3358,2.0,1.0,1.0,2.0,HI,c2-012,DM4028,840,900,305.2,21/06/2016,17:28:39
3359,2.0,1.0,1.0,2.0,HI,c2-013,DM4029,840,900,339.2,21/06/2016,17:28:39
3360,2.0,1.0,1.0,2.0,HI,c2-014,DM4030,840,900,414.2,21/06/2016,17:28:39
3361,2.0,1.0,1.0,2.0,HI,c2-015,DM4031,840,900,311,21/06/2016,17:28:39
3362,2.0,1.0,1.0,2.0,HI,c2-016,DM4032,840,900,191.8,21/06/2016,17:28:39
3363,2.0,1.0,1.0,2.0,HI,c1-001,DM3001,900,960,323.6,21/06/2016,17:29:39
3364,2.0,1.0,1.0,2.0,HI,c1-002,DM3002,900,960,522,21/06/2016,17:29:39
3365,2.0,1.0,1.0,2.0,HI,c1-003,DM3003,900,960,221.7,21/06/2016,17:29:39
3366,2.0,1.0,1.0,2.0,HI,c1-004,DM3004,900,960,275.2,21/06/2016,17:29:39
3367,2.0,1.0,1.0,2.0,HI,c1-005,DM3005,900,960,267.8,21/06/2016,17:29:39
3368,2.0,1.0,1.0,2.0,HI,c1-006,DM3006,900,960,389.3,21/06/2016,17:29:39
3369,2.0,1.0,1.0,2.0,HI,c1-007,DM3007,900,960,302.9,21/06/2016,17:29:39
3370,2.0,1.0,1.0,2.0,HI,c1-008,DM3008,900,960,195,21/06/2016,17:29:39
3371,2.0,1.0,1.0,2.0,HI,c1-009,DM3009,900,960,142.1,21/06/2016,17:29:39
3372,2.0,1.0,1.0,2.0,HI,c1-010,DM3010,900,960,221.7,21/06/2016,17:29:39
3373,2.0,1.0,1.0,2.0,HI,c1-011,DM3011,900,960,73.8,21/06/2016,17:29:39
3374,2.0,1.0,1.0,2.0,HI,c1-012,DM3012,900,960,322.7,21/06/2016,17:29:39
3375,2.0,1.0,1.0,2.0,HI,c1-013,DM3013,900,960,316.6,21/06/2016,17:29:39
3376,2.0,1.0,1.0,2.0,HI,c1-014,DM3014,900,960,228.4,21/06/2016,17:29:39
3377,2.0,1.0,1.0,2.0,HI,c1-015,DM3015,900,960,209.6,21/06/2016,17:29:39
3378,2.0,1.0,1.0,2.0,HI,c1-016,DM3016,900,960,251.8,21/06/2016,17:29:39
3379,2.0,1.0,1.0,2.0,HI,c2-001,DM4017,900,960,203.4,21/06/2016,17:29:39
3380,2.0,1.0,1.0,2.0,HI,c2-002,DM4018,900,960,353.2,21/06/2016,17:29:39
3381,2.0,1.0,1.0,2.0,HI,c2-003,DM4019,900,960,107.6,21/06/2016,17:29:39
3382,2.0,1.0,1.0,2.0,HI,c2-004,DM4020,900,960,485.1,21/06/2016,17:29:39
3383,2.0,1.0,1.0,2.0,HI,c2-005,DM4021,900,960,64.4,21/06/2016,17:29:39
3384,2.0,1.0,1.0,2.0,HI,c2-006,DM4022,900,960,62.5,21/06/2016,17:29:39
3385,2.0,1.0,1.0,2.0,HI,c2-007,DM4023,900,960,357.6,21/06/2016,17:29:39
3386,2.0,1.0,1.0,2.0,HI,c2-008,DM4024,900,960,290,21/06/2016,17:29:39
3387,2.0,1.0,1.0,2.0,HI,c2-009,DM4025,900,960,418.2,21/06/2016,17:29:39
3388,2.0,1.0,1.0,2.0,HI,c2-010,DM4026,900,960,496,21/06/2016,17:29:39
3389,2.0,1.0,1.0,2.0,HI,c2-011,DM4027,900,960,452.1,21/06/2016,17:29:39
3390,2.0,1.0,1.0,2.0,HI,c2-012,DM4028,900,960,228.5,21/06/2016,17:29:39
3391,2.0,1.0,1.0,2.0,HI,c2-013,DM4029,900,960,335.8,21/06/2016,17:29:39
3392,2.0,1.0,1.0,2.0,HI,c2-014,DM4030,900,960,327.5,21/06/2016,17:29:39
3393,2.0,1.0,1.0,2.0,HI,c2-015,DM4031,900,960,290.6,21/06/2016,17:29:39
3394,2.0,1.0,1.0,2.0,HI,c2-016,DM4032,900,960,328,21/06/2016,17:29:39
3395,2.0,1.0,1.0,2.0,HI,c1-001,DM3001,960,1020,265,21/06/2016,17:30:39
3396,2.0,1.0,1.0,2.0,HI,c1-002,DM3002,960,1020,498.4,21/06/2016,17:30:39
3397,2.0,1.0,1.0,2.0,HI,c1-003,DM3003,960,1020,167.1,21/06/2016,17:30:39
3398,2.0,1.0,1.0,2.0,HI,c1-004,DM3004,960,1020,230.8,21/06/2016,17:30:39
3399,2.0,1.0,1.0,2.0,HI,c1-005,DM3005,960,1020,262.8,21/06/2016,17:30:39
3400,2.0,1.0,1.0,2.0,HI,c1-006,DM3006,960,1020,313,21/06/2016,17:30:39
3401,2.0,1.0,1.0,2.0,HI,c1-007,DM3007,960,1020,245.2,21/06/2016,17:30:39
3402,2.0,1.0,1.0,2.0,HI,c1-008,DM3008,960,1020,131.4,21/06/2016,17:30:39
3403,2.0,1.0,1.0,2.0,HI,c1-009,DM3009,960,1020,114.5,21/06/2016,17:30:39
3404,2.0,1.0,1.0,2.0,HI,c1-010,DM3010,960,1020,205.8,21/06/2016,17:30:39
3405,2.0,1.0,1.0,2.0,HI,c1-011,DM3011,960,1020,32.4,21/06/2016,17:30:39
3406,2.0,1.0,1.0,2.0,HI,c1-012,DM3012,960,1020,283.6,21/06/2016,17:30:39
3407,2.0,1.0,1.0,2.0,HI,c1-013,DM3013,960,1020,315.7,21/06/2016,17:30:39
3408,2.0,1.0,1.0,2.0,HI,c1-014,DM3014,960,1020,207.8,21/06/2016,17:30:39
3409,2.0,1.0,1.0,2.0,HI,c1-015,DM3015,960,1020,190.1,21/06/2016,17:30:39
3410,2.0,1.0,1.0,2.0,HI,c1-016,DM3016,960,1020,213.8,21/06/2016,17:30:39
3411,2.0,1.0,1.0,2.0,HI,c2-001,DM4017,960,1020,266.7,21/06/2016,17:30:39
3412,2.0,1.0,1.0,2.0,HI,c2-002,DM4018,960,1020,343.8,21/06/2016,17:30:39
3413,2.0,1.0,1.0,2.0,HI,c2-003,DM4019,960,1020,138.3,21/06/2016,17:30:39
3414,2.0,1.0,1.0,2.0,HI,c2-004,DM4020,960,1020,377.1,21/06/2016,17:30:39
3415,2.0,1.0,1.0,2.0,HI,c2-005,DM4021,960,1020,159.8,21/06/2016,17:30:39
3416,2.0,1.0,1.0,2.0,HI,c2-006,DM4022,960,1020,84.9,21/06/2016,17:30:39
3417,2.0,1.0,1.0,2.0,HI,c2-007,DM4023,960,1020,308,21/06/2016,17:30:39
3418,2.0,1.0,1.0,2.0,HI,c2-008,DM4024,960,1020,325.7,21/06/2016,17:30:39
3419,2.0,1.0,1.0,2.0,HI,c2-009,DM4025,960,1020,404.1,21/06/2016,17:30:39
3420,2.0,1.0,1.0,2.0,HI,c2-010,DM4026,960,1020,433,21/06/2016,17:30:39
3421,2.0,1.0,1.0,2.0,HI,c2-011,DM4027,960,1020,542.6,21/06/2016,17:30:39
3422,2.0,1.0,1.0,2.0,HI,c2-012,DM4028,960,1020,362.1,21/06/2016,17:30:39
3423,2.0,1.0,1.0,2.0,HI,c2-013,DM4029,960,1020,306.2,21/06/2016,17:30:39
3424,2.0,1.0,1.0,2.0,HI,c2-014,DM4030,960,1020,419.9,21/06/2016,17:30:39
3425,2.0,1.0,1.0,2.0,HI,c2-015,DM4031,960,1020,353.7,21/06/2016,17:30:39
3426,2.0,1.0,1.0,2.0,HI,c2-016,DM4032,960,1020,279.7,21/06/2016,17:30:39
3427,2.0,1.0,1.0,2.0,HI,c1-001,DM3001,1020,1080,198.9,21/06/2016,17:31:39
3428,2.0,1.0,1.0,2.0,HI,c1-002,DM3002,1020,1080,412.1,21/06/2016,17:31:39
3429,2.0,1.0,1.0,2.0,HI,c1-003,DM3003,1020,1080,282.7,21/06/2016,17:31:39
3430,2.0,1.0,1.0,2.0,HI,c1-004,DM3004,1020,1080,191.6,21/06/2016,17:31:39
3431,2.0,1.0,1.0,2.0,HI,c1-005,DM3005,1020,1080,285.7,21/06/2016,17:31:39
3432,2.0,1.0,1.0,2.0,HI,c1-006,DM3006,1020,1080,370.5,21/06/2016,17:31:39
3433,2.0,1.0,1.0,2.0,HI,c1-007,DM3007,1020,1080,251.2,21/06/2016,17:31:39
3434,2.0,1.0,1.0,2.0,HI,c1-008,DM3008,1020,1080,134.9,21/06/2016,17:31:39
3435,2.0,1.0,1.0,2.0,HI,c1-009,DM3009,1020,1080,151.8,21/06/2016,17:31:39
3436,2.0,1.0,1.0,2.0,HI,c1-010,DM3010,1020,1080,331.2,21/06/2016,17:31:39
3437,2.0,1.0,1.0,2.0,HI,c1-011,DM3011,1020,1080,30.1,21/06/2016,17:31:39
3438,2.0,1.0,1.0,2.0,HI,c1-012,DM3012,1020,1080,339.5,21/06/2016,17:31:39
3439,2.0,1.0,1.0,2.0,HI,c1-013,DM3013,1020,1080,292.3,21/06/2016,17:31:39
3440,2.0,1.0,1.0,2.0,HI,c1-014,DM3014,1020,1080,216.2,21/06/2016,17:31:39
3441,2.0,1.0,1.0,2.0,HI,c1-015,DM3015,1020,1080,246.5,21/06/2016,17:31:39
3442,2.0,1.0,1.0,2.0,HI,c1-016,DM3016,1020,1080,245.1,21/06/2016,17:31:39
3443,2.0,1.0,1.0,2.0,HI,c2-001,DM4017,1020,1080,167.1,21/06/2016,17:31:39
3444,2.0,1.0,1.0,2.0,HI,c2-002,DM4018,1020,1080,306.1,21/06/2016,17:31:39
3445,2.0,1.0,1.0,2.0,HI,c2-003,DM4019,1020,1080,56.2,21/06/2016,17:31:39
3446,2.0,1.0,1.0,2.0,HI,c2-004,DM4020,1020,1080,258.5,21/06/2016,17:31:39
3447,2.0,1.0,1.0,2.0,HI,c2-005,DM4021,1020,1080,131.1,21/06/2016,17:31:39
3448,2.0,1.0,1.0,2.0,HI,c2-006,DM4022,1020,1080,7.8,21/06/2016,17:31:39
3449,2.0,1.0,1.0,2.0,HI,c2-007,DM4023,1020,1080,326.6,21/06/2016,17:31:39
3450,2.0,1.0,1.0,2.0,HI,c2-008,DM4024,1020,1080,183,21/06/2016,17:31:39
3451,2.0,1.0,1.0,2.0,HI,c2-009,DM4025,1020,1080,334.4,21/06/2016,17:31:39
3452,2.0,1.0,1.0,2.0,HI,c2-010,DM4026,1020,1080,376.9,21/06/2016,17:31:39
3453,2.0,1.0,1.0,2.0,HI,c2-011,DM4027,1020,1080,495.6,21/06/2016,17:31:39
3454,2.0,1.0,1.0,2.0,HI,c2-012,DM4028,1020,1080,260.9,21/06/2016,17:31:39
3455,2.0,1.0,1.0,2.0,HI,c2-013,DM4029,1020,1080,299,21/06/2016,17:31:39
3456,2.0,1.0,1.0,2.0,HI,c2-014,DM4030,1020,1080,348.9,21/06/2016,17:31:39
3457,2.0,1.0,1.0,2.0,HI,c2-015,DM4031,1020,1080,296.2,21/06/2016,17:31:39
3458,2.0,1.0,1.0,2.0,HI,c2-016,DM4032,1020,1080,194.4,21/06/2016,17:31:39
3475,2.0,1.0,1.0,2.0,HI,c1-001,DM3001,1080,1140,326,21/06/2016,17:32:39
3476,2.0,1.0,1.0,2.0,HI,c1-002,DM3002,1080,1140,544.3,21/06/2016,17:32:39
3477,2.0,1.0,1.0,2.0,HI,c1-003,DM3003,1080,1140,148.3,21/06/2016,17:32:39
3478,2.0,1.0,1.0,2.0,HI,c1-004,DM3004,1080,1140,128.2,21/06/2016,17:32:39
3479,2.0,1.0,1.0,2.0,HI,c1-005,DM3005,1080,1140,336.9,21/06/2016,17:32:39
3480,2.0,1.0,1.0,2.0,HI,c1-006,DM3006,1080,1140,373.8,21/06/2016,17:32:39
3481,2.0,1.0,1.0,2.0,HI,c1-007,DM3007,1080,1140,338,21/06/2016,17:32:39
3482,2.0,1.0,1.0,2.0,HI,c1-008,DM3008,1080,1140,134.9,21/06/2016,17:32:39
3483,2.0,1.0,1.0,2.0,HI,c1-009,DM3009,1080,1140,142.7,21/06/2016,17:32:39
3484,2.0,1.0,1.0,2.0,HI,c1-010,DM3010,1080,1140,371.5,21/06/2016,17:32:39
3485,2.0,1.0,1.0,2.0,HI,c1-011,DM3011,1080,1140,39,21/06/2016,17:32:39
3486,2.0,1.0,1.0,2.0,HI,c1-012,DM3012,1080,1140,384.9,21/06/2016,17:32:39
3487,2.0,1.0,1.0,2.0,HI,c1-013,DM3013,1080,1140,286.1,21/06/2016,17:32:39
3488,2.0,1.0,1.0,2.0,HI,c1-014,DM3014,1080,1140,243.2,21/06/2016,17:32:39
3489,2.0,1.0,1.0,2.0,HI,c1-015,DM3015,1080,1140,245.4,21/06/2016,17:32:39
3490,2.0,1.0,1.0,2.0,HI,c1-016,DM3016,1080,1140,351.1,21/06/2016,17:32:39
3459,2.0,1.0,1.0,2.0,HI,c2-001,DM4017,1080,1140,199.5,21/06/2016,17:32:39
3460,2.0,1.0,1.0,2.0,HI,c2-002,DM4018,1080,1140,347.5,21/06/2016,17:32:39
3461,2.0,1.0,1.0,2.0,HI,c2-003,DM4019,1080,1140,146.3,21/06/2016,17:32:39
3462,2.0,1.0,1.0,2.0,HI,c2-004,DM4020,1080,1140,202.2,21/06/2016,17:32:39
3463,2.0,1.0,1.0,2.0,HI,c2-005,DM4021,1080,1140,160.4,21/06/2016,17:32:39
3464,2.0,1.0,1.0,2.0,HI,c2-006,DM4022,1080,1140,216.1,21/06/2016,17:32:39
3465,2.0,1.0,1.0,2.0,HI,c2-007,DM4023,1080,1140,169.6,21/06/2016,17:32:39
3466,2.0,1.0,1.0,2.0,HI,c2-008,DM4024,1080,1140,221.8,21/06/2016,17:32:39
3467,2.0,1.0,1.0,2.0,HI,c2-009,DM4025,1080,1140,351.7,21/06/2016,17:32:39
3468,2.0,1.0,1.0,2.0,HI,c2-010,DM4026,1080,1140,398.4,21/06/2016,17:32:39
3469,2.0,1.0,1.0,2.0,HI,c2-011,DM4027,1080,1140,537.7,21/06/2016,17:32:39
3470,2.0,1.0,1.0,2.0,HI,c2-012,DM4028,1080,1140,194.7,21/06/2016,17:32:39
3471,2.0,1.0,1.0,2.0,HI,c2-013,DM4029,1080,1140,343.1,21/06/2016,17:32:39
3472,2.0,1.0,1.0,2.0,HI,c2-014,DM4030,1080,1140,351.8,21/06/2016,17:32:39
3473,2.0,1.0,1.0,2.0,HI,c2-015,DM4031,1080,1140,307.3,21/06/2016,17:32:39
3474,2.0,1.0,1.0,2.0,HI,c2-016,DM4032,1080,1140,207.1,21/06/2016,17:32:39
3491,2.0,1.0,1.0,2.0,HI,c1-001,DM3001,1140,1200,311.1,21/06/2016,17:33:39
3492,2.0,1.0,1.0,2.0,HI,c1-002,DM3002,1140,1200,542.4,21/06/2016,17:33:39
3493,2.0,1.0,1.0,2.0,HI,c1-003,DM3003,1140,1200,136,21/06/2016,17:33:39
3494,2.0,1.0,1.0,2.0,HI,c1-004,DM3004,1140,1200,190,21/06/2016,17:33:39
3495,2.0,1.0,1.0,2.0,HI,c1-005,DM3005,1140,1200,292.6,21/06/2016,17:33:39
3496,2.0,1.0,1.0,2.0,HI,c1-006,DM3006,1140,1200,287.9,21/06/2016,17:33:39
3497,2.0,1.0,1.0,2.0,HI,c1-007,DM3007,1140,1200,271.3,21/06/2016,17:33:39
3498,2.0,1.0,1.0,2.0,HI,c1-008,DM3008,1140,1200,200.2,21/06/2016,17:33:39
3499,2.0,1.0,1.0,2.0,HI,c1-009,DM3009,1140,1200,125.4,21/06/2016,17:33:39
3500,2.0,1.0,1.0,2.0,HI,c1-010,DM3010,1140,1200,417.2,21/06/2016,17:33:39
3501,2.0,1.0,1.0,2.0,HI,c1-011,DM3011,1140,1200,55.4,21/06/2016,17:33:39
3502,2.0,1.0,1.0,2.0,HI,c1-012,DM3012,1140,1200,346.7,21/06/2016,17:33:39
3503,2.0,1.0,1.0,2.0,HI,c1-013,DM3013,1140,1200,254,21/06/2016,17:33:39
3504,2.0,1.0,1.0,2.0,HI,c1-014,DM3014,1140,1200,253,21/06/2016,17:33:39
3505,2.0,1.0,1.0,2.0,HI,c1-015,DM3015,1140,1200,231.4,21/06/2016,17:33:39
3506,2.0,1.0,1.0,2.0,HI,c1-016,DM3016,1140,1200,332.9,21/06/2016,17:33:39
3507,2.0,1.0,1.0,2.0,HI,c2-001,DM4017,1140,1200,274.9,21/06/2016,17:33:39
3508,2.0,1.0,1.0,2.0,HI,c2-002,DM4018,1140,1200,362.1,21/06/2016,17:33:39
3509,2.0,1.0,1.0,2.0,HI,c2-003,DM4019,1140,1200,150.7,21/06/2016,17:33:39
3510,2.0,1.0,1.0,2.0,HI,c2-004,DM4020,1140,1200,125.7,21/06/2016,17:33:39
3511,2.0,1.0,1.0,2.0,HI,c2-005,DM4021,1140,1200,182.6,21/06/2016,17:33:39
3512,2.0,1.0,1.0,2.0,HI,c2-006,DM4022,1140,1200,138.1,21/06/2016,17:33:39
3513,2.0,1.0,1.0,2.0,HI,c2-007,DM4023,1140,1200,250.5,21/06/2016,17:33:39
3514,2.0,1.0,1.0,2.0,HI,c2-008,DM4024,1140,1200,245.6,21/06/2016,17:33:39
3515,2.0,1.0,1.0,2.0,HI,c2-009,DM4025,1140,1200,358.6,21/06/2016,17:33:39
3516,2.0,1.0,1.0,2.0,HI,c2-010,DM4026,1140,1200,491,21/06/2016,17:33:39
3517,2.0,1.0,1.0,2.0,HI,c2-011,DM4027,1140,1200,524,21/06/2016,17:33:39
3518,2.0,1.0,1.0,2.0,HI,c2-012,DM4028,1140,1200,355.7,21/06/2016,17:33:39
3519,2.0,1.0,1.0,2.0,HI,c2-013,DM4029,1140,1200,391.6,21/06/2016,17:33:39
3520,2.0,1.0,1.0,2.0,HI,c2-014,DM4030,1140,1200,410.2,21/06/2016,17:33:39
3521,2.0,1.0,1.0,2.0,HI,c2-015,DM4031,1140,1200,357,21/06/2016,17:33:39
3522,2.0,1.0,1.0,2.0,HI,c2-016,DM4032,1140,1200,223.4,21/06/2016,17:33:39
3523,2.0,1.0,1.0,2.0,HI,c1-001,DM3001,1200,1260,196.4,21/06/2016,17:34:39
3524,2.0,1.0,1.0,2.0,HI,c1-002,DM3002,1200,1260,500,21/06/2016,17:34:39
3525,2.0,1.0,1.0,2.0,HI,c1-003,DM3003,1200,1260,248.3,21/06/2016,17:34:39
3526,2.0,1.0,1.0,2.0,HI,c1-004,DM3004,1200,1260,193.6,21/06/2016,17:34:39
3527,2.0,1.0,1.0,2.0,HI,c1-005,DM3005,1200,1260,265.6,21/06/2016,17:34:39
3528,2.0,1.0,1.0,2.0,HI,c1-006,DM3006,1200,1260,362.4,21/06/2016,17:34:39
3529,2.0,1.0,1.0,2.0,HI,c1-007,DM3007,1200,1260,251.3,21/06/2016,17:34:39
3530,2.0,1.0,1.0,2.0,HI,c1-008,DM3008,1200,1260,148.4,21/06/2016,17:34:39
3531,2.0,1.0,1.0,2.0,HI,c1-009,DM3009,1200,1260,180.9,21/06/2016,17:34:39
3532,2.0,1.0,1.0,2.0,HI,c1-010,DM3010,1200,1260,488.9,21/06/2016,17:34:39
3533,2.0,1.0,1.0,2.0,HI,c1-011,DM3011,1200,1260,90.6,21/06/2016,17:34:39
3534,2.0,1.0,1.0,2.0,HI,c1-012,DM3012,1200,1260,289.1,21/06/2016,17:34:39
3535,2.0,1.0,1.0,2.0,HI,c1-013,DM3013,1200,1260,275.4,21/06/2016,17:34:39
3536,2.0,1.0,1.0,2.0,HI,c1-014,DM3014,1200,1260,260.8,21/06/2016,17:34:39
3537,2.0,1.0,1.0,2.0,HI,c1-015,DM3015,1200,1260,212.5,21/06/2016,17:34:39
3538,2.0,1.0,1.0,2.0,HI,c1-016,DM3016,1200,1260,300.5,21/06/2016,17:34:39
3539,2.0,1.0,1.0,2.0,HI,c2-001,DM4017,1200,1260,229.2,21/06/2016,17:34:39
3540,2.0,1.0,1.0,2.0,HI,c2-002,DM4018,1200,1260,378,21/06/2016,17:34:39
3541,2.0,1.0,1.0,2.0,HI,c2-003,DM4019,1200,1260,143,21/06/2016,17:34:39
3542,2.0,1.0,1.0,2.0,HI,c2-004,DM4020,1200,1260,316.7,21/06/2016,17:34:39
3543,2.0,1.0,1.0,2.0,HI,c2-005,DM4021,1200,1260,204.7,21/06/2016,17:34:39
3544,2.0,1.0,1.0,2.0,HI,c2-006,DM4022,1200,1260,94.2,21/06/2016,17:34:39
3545,2.0,1.0,1.0,2.0,HI,c2-007,DM4023,1200,1260,263.7,21/06/2016,17:34:39
3546,2.0,1.0,1.0,2.0,HI,c2-008,DM4024,1200,1260,248.7,21/06/2016,17:34:39
3547,2.0,1.0,1.0,2.0,HI,c2-009,DM4025,1200,1260,429.9,21/06/2016,17:34:39
3548,2.0,1.0,1.0,2.0,HI,c2-010,DM4026,1200,1260,600.2,21/06/2016,17:34:39
3549,2.0,1.0,1.0,2.0,HI,c2-011,DM4027,1200,1260,548.9,21/06/2016,17:34:39
3550,2.0,1.0,1.0,2.0,HI,c2-012,DM4028,1200,1260,396.3,21/06/2016,17:34:39
3551,2.0,1.0,1.0,2.0,HI,c2-013,DM4029,1200,1260,346.8,21/06/2016,17:34:39
3552,2.0,1.0,1.0,2.0,HI,c2-014,DM4030,1200,1260,375.9,21/06/2016,17:34:39
3553,2.0,1.0,1.0,2.0,HI,c2-015,DM4031,1200,1260,326.6,21/06/2016,17:34:39
3554,2.0,1.0,1.0,2.0,HI,c2-016,DM4032,1200,1260,221,21/06/2016,17:34:39
3555,2.0,1.0,1.0,2.0,HI,c1-001,DM3001,1260,1320,306.1,21/06/2016,17:35:39
3556,2.0,1.0,1.0,2.0,HI,c1-002,DM3002,1260,1320,505.6,21/06/2016,17:35:39
3557,2.0,1.0,1.0,2.0,HI,c1-003,DM3003,1260,1320,317.8,21/06/2016,17:35:39
3558,2.0,1.0,1.0,2.0,HI,c1-004,DM3004,1260,1320,201.1,21/06/2016,17:35:39
